内容,id,名称,性别,经验,点赞
播放量涨得开始慢了，昨天到今天涨得好少,33395652,其实是抹茶苏打啊,保密,10000,4
为什么弹幕变少了，全剩下一亿助攻了[疑惑],328545855,一缕月下笙,保密,10000,4
[热词系列_再来亿遍],436205226,鬼麟大人,女,10000,4
[不问天_好耶],503823738,仌堃,保密,10000,4
看着这个视频从百万到接近破亿......希望能早日破亿吧,1580830518,占门炉外西北,保密,10000,4
内容,id,名称,性别,经验,点赞
连本人都无法超越的舞蹈,280390333,时钟之芯,保密,10000,19923
想想你为什么干不过模糊版的[doge],229354421,白勇太的轮胎,保密,10000,10894
鬼才up，倒放真带感[惊喜],11119436,鼠鼠热爱你的生活,男,10000,4149
"最纯净的Minecraft，最高级的享受，大家好欢迎来到籽岷的单人极限生存。
已三连（暗示）",23142996,麻将堡垒与麻将主席,男,10000,6698
正如大家所见，视频中的光膀男子，他来自菲律宾，名字是叫Maezon Abella，目前是23岁。Maezon Abella的职业是一位建筑工程师。他加入了一个名叫做Allan Enverga的街舞团，因为发布了这段新宝岛的视频，火起来了。这段舞蹈是他们原创的，灵感来源于数学符号“+”、“-”、“×”、“÷”、“=”，他们正式将其命名为“Mathematics Dance Challedge”，译过来就是加减乘除舞。,44025102,Teekeay,保密,10000,2366
原著也无法超越的mv 哈哈哈,9452160,chua10000,男,10000,4323
没有我新宝岛驾驭不了的视频，海南蹦迪王新宝岛av67239802,12817134,胡椒饼饼i,保密,10000,3146
"虚假的舞蹈区：只要穿的够萌P得够白随便伸伸手和露露腿都有一群人喊小姐姐。

真正的舞蹈区： 自信的眼神，严肃的表情，不偏不倚的身材，以及独特的舞步，强大的控制力，还有作为一个舞者不羁的灵魂[doge]
（复制的）",186663034,墨痕静染,男,10000,1374
我怎么感觉主c有点像张国荣,177295492,双马尾甩葱人,保密,10000,1315
弹幕刷人名真是憨批，特别是那个高级弹幕,36875245,杰洛齐貝林,男,10000,905
高清版真的享受啊，那个两千多万播放的根本不是完整版啊。摄影很赞，大家跳得也很齐整，动作很复杂，动作节奏感也很强，真的不是一般的作品啊，火真的有理由,1349722,吔屎啦姬神,男,10000,495
封面注入灵魂,8204034,左折禁止,男,10000,377
说转载投自制的发一下原贴地址，如果是你做的发你的剪辑软件工作栏状态。要做素材的这个视频不适合你们，我删减了片段还有黑帧和加速，我没有原视频简介里已经说了。,12817134,胡椒饼饼i,保密,10000,714
视频可以，弹幕是真的恶心[小电视_发愁],32018607,can了can了,男,10000,159
一群刷名字的怕不是铁憨憨？[嫌弃],411549707,北冥の鱼丶,男,10000,102
麻烦刷名字的消停行不   什么低级趣味？,336558246,玉粱俏煌,男,10000,103
我想知道，这个人到底是谁啊,314867228,32强无敌遮圣太子,男,10000,107
今天的？！[滑稽][doge][doge]up有兴趣来一个吗,102613547,立志做仓鼠的晨曦,男,10000,100
建议屏蔽关键字“看”，“了”，“学”，“报道”，“退”以获得更好的视频观看体验[奸笑],343385538,安養寺_姬芽,保密,10000,63
投自制？,254157448,欧洲白鸽,男,10000,65
内容,id,名称,性别,经验,点赞
连本人都无法超越的舞蹈,280390333,时钟之芯,保密,10000,19923
想想你为什么干不过模糊版的[doge],229354421,白勇太的轮胎,保密,10000,10894
鬼才up，倒放真带感[惊喜],11119436,鼠鼠热爱你的生活,男,10000,4149
"最纯净的Minecraft，最高级的享受，大家好欢迎来到籽岷的单人极限生存。
已三连（暗示）",23142996,麻将堡垒与麻将主席,男,10000,6698
正如大家所见，视频中的光膀男子，他来自菲律宾，名字是叫Maezon Abella，目前是23岁。Maezon Abella的职业是一位建筑工程师。他加入了一个名叫做Allan Enverga的街舞团，因为发布了这段新宝岛的视频，火起来了。这段舞蹈是他们原创的，灵感来源于数学符号“+”、“-”、“×”、“÷”、“=”，他们正式将其命名为“Mathematics Dance Challedge”，译过来就是加减乘除舞。,44025102,Teekeay,保密,10000,2366
原著也无法超越的mv 哈哈哈,9452160,chua10000,男,10000,4323
没有我新宝岛驾驭不了的视频，海南蹦迪王新宝岛av67239802,12817134,胡椒饼饼i,保密,10000,3146
"虚假的舞蹈区：只要穿的够萌P得够白随便伸伸手和露露腿都有一群人喊小姐姐。

真正的舞蹈区： 自信的眼神，严肃的表情，不偏不倚的身材，以及独特的舞步，强大的控制力，还有作为一个舞者不羁的灵魂[doge]
（复制的）",186663034,墨痕静染,男,10000,1374
我怎么感觉主c有点像张国荣,177295492,双马尾甩葱人,保密,10000,1315
弹幕刷人名真是憨批，特别是那个高级弹幕,36875245,杰洛齐貝林,男,10000,905
高清版真的享受啊，那个两千多万播放的根本不是完整版啊。摄影很赞，大家跳得也很齐整，动作很复杂，动作节奏感也很强，真的不是一般的作品啊，火真的有理由,1349722,吔屎啦姬神,男,10000,495
封面注入灵魂,8204034,左折禁止,男,10000,377
说转载投自制的发一下原贴地址，如果是你做的发你的剪辑软件工作栏状态。要做素材的这个视频不适合你们，我删减了片段还有黑帧和加速，我没有原视频简介里已经说了。,12817134,胡椒饼饼i,保密,10000,714
视频可以，弹幕是真的恶心[小电视_发愁],32018607,can了can了,男,10000,159
一群刷名字的怕不是铁憨憨？[嫌弃],411549707,北冥の鱼丶,男,10000,102
麻烦刷名字的消停行不   什么低级趣味？,336558246,玉粱俏煌,男,10000,103
我想知道，这个人到底是谁啊,314867228,32强无敌遮圣太子,男,10000,107
今天的？！[滑稽][doge][doge]up有兴趣来一个吗,102613547,立志做仓鼠的晨曦,男,10000,100
建议屏蔽关键字“看”，“了”，“学”，“报道”，“退”以获得更好的视频观看体验[奸笑],343385538,安養寺_姬芽,保密,10000,63
投自制？,254157448,欧洲白鸽,男,10000,65
内容,id,名称,性别,经验,点赞
投自制？,254157448,欧洲白鸽,男,10000,65
看多少遍都想笑，但是跳的真的好,34897486,YDolew,保密,10000,39
宁就是本人？投自制？,252313006,丸辣__,男,10000,11
"有些新人可能刚来B站，还不懂得弹幕礼仪的传统，所以这个视频有兴趣可以再补补
http://www.bilibili.com/video/av709780/

1、不要轻易提及其他up主
2、不要用弹幕去挡字幕
3、杜绝毫无意义的刷屏
4、杜绝过于主观评价
5、不要用弹幕与人辩论和争吵
6、不要发一般人看不懂的外语
7、杜绝剧透
8、杜绝无意义低俗空耳
9、不要在弹幕提及个人信息
10、尽量避免长篇大论
11、不要在弹幕问无脑问题
12、不要发年月日期
13、千万千万不要地域黑
虽然人人都有言论自由，但是公共空间请大家尽量维护良好的观影环境
支持点个赞
这是其他人的评论，复制过来希望大家看到。希望大家可以传下去，以提高弹幕质量('∀')('∀')('∀')【洛天依_爱你哦】",322372450,大白虎了恶意,男,10000,44
"弹幕真nm低龄，好好视频全在刷xxx别学了，还有高级弹幕
[无语]",85292008,请问丛雨是哪个番,保密,10000,11
我怎么感觉有些像张国荣啊？,18030610,ALADOOM,保密,10000,64
我可以用你的素材做视频吗？UP,398643979,幻想等于没有,女,10000,11
能不能不要再发谁谁谁在看的弹幕吗，真的，没人想陪你玩这种游戏，很影响观感啊真的,19090973,空未央丶,保密,10000,31
讨厌把真名放上去，说xxxx你怎么怎么的弹幕,2516184,歌声感化世界,男,10000,25
刷人名的感觉很有趣是吗？,67905453,废土查干湖,男,10000,10
刷人名的素质呢？,260211315,太平洋边上的蟹,保密,10000,10
一个高清版，就能投自制?,369582365,奇迹的欧若拉,男,10000,33
这个已经有人发过了，一千万播放量那个,60230883,童牧,保密,10000,10
我说开头那几个高级弹幕可否消停点？看个视频娱乐一下都要看被你那几个损的名字，你发普通弹幕我就不管你了还发高级弹幕，你说我屏蔽一下就算了吧tm还换着花样发？？？,5515631,机曳Joyer,男,10000,21
舞蹈动作为:上下打点，左右互搏，荷官发牌，故技重施，仙人指路，狗熊蹭树，秦王扫六合，一睹芳容，物业敲门，大鹏展翅，宴请八方，众神归位,86951169,简称黑太,女,10000,7
刷人名和发巨型弹幕遮挡屏幕的家里人没了嗷,10706357,Shakalaka00,男,10000,7
别投自制行不[嫌弃],365182436,弦卷心推_kid,保密,10000,38
"虚假的舞蹈区：只要穿的够萌P得够白随便伸伸手和露露腿都有一群人喊小姐姐

真正的舞蹈区： 自信的眼神，严肃的表情，不偏不倚的身材，以及独特的舞步，强大的控制力，还有作为一个舞者不羁的灵魂[doge]",485841475,罡就丸了,保密,10000,17
这就是转载投自制的后果,434186778,Y_jsp,保密,10000,9
已经比原版清晰了[喜极而泣]这下真是,1908781321,葬爱少年死于网暴,保密,10000,16
内容,id,名称,性别,经验,点赞
[热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路],446332415,空中氪姬,保密,10000,6
想想你为什么干不过那个一亿的,40891769,婺城旧梦,女,10000,6
弹幕里刷人名的脑子被核弹炸了？你们要骂人去当面骂啊，别在弹幕里刷，你们tnd 就是懦夫,359395551,海绵宝宝秒懂儿kira,男,10000,6
再修复一遍吧[笑哭]貌似比原版差不多了,1284502136,十夏iii,保密,10000,6
高清版也糊成这样了啊[OK],437446706,浩浩且猛男88,保密,10000,15
刷名字的贼恶心卧槽，真的恶心,295255373,小鲨鱼模具饼干,男,10000,6
刷人名的可以原地爆炸吗[囧],382920586,账号已注销,保密,5000,16
一堆不看弹幕礼仪的小鬼刷人名，高级弹幕都发，我好怀恋几年前的b站弹幕,133423186,匆忙大地,男,10000,16
好多无意义弹幕，弹幕素质日益低下,26620596,丿君主丶,保密,10000,14
刷人名的真的脑瘫 我tm看了4个版本你tm都在 都是那个颜色 我tm都快认识你发的人名了,25158167,Freak-ZW,男,10000,14
我刚发现这舞蹈动作是加减乘除,10055219,Ex果冻棒,保密,10000,6
哈哈哈哈哈哈哈我tm的要笑死在这里,108906004,我又被放出来啦,保密,10000,6
三连警告,430371369,Cizuki,保密,10000,13
隔壁视频过亿之后，弹幕已经被毁了一大半了，当你设置屏蔽一亿和合影之后弹幕只剩下四分之一了。这个视频目前弹幕还算正常。在B站用户集体懂的少刷屏弹幕多发评论的道理之前，大部分的优质弹幕保护的办法就是别让它火起来。,456594947,薇尔莉特_伊芙加登ぅ,男,10000,13
自制是吧？人家原版都破亿了还是转载呢😅,646689623,HyperFumetsuGenm,保密,10000,12
一群弹幕里面刷人名的睿智[生气],395990259,忘言子,保密,10000,13
这个不是一亿播放就很难受[大哭],357741572,止止止止止止止止水,保密,10000,7
这年头可以把二改说成二创投自制死不悔改的也就你了，有被笑到。你去倒放一下电视剧，然后说：我倒放了！这部电视剧就是我的[OK][辣眼睛],5353564,宇野莓莓,女,10000,13
[热词系列_仙人指路][热词系列_仙人指路],1993150357,鬼灭之蟑螂,保密,10000,5
来我主页看我跳[滑稽],226400871,白金交响乐团,保密,10000,5
内容,id,名称,性别,经验,点赞
你加水印 就过分了呀,90415284,上弦的发条,男,10000,5
真的，刷名字都是神经,102650546,小魅魔物特种部队,女,10000,5
只有我觉得他像大仙吗,430030841,纸片亻,保密,10000,5
刷人名的都是智障吧，毫无观看体验[捂脸][捂脸][捂脸],382157745,扑通猫猫,保密,10000,5
谁在乎你们这些弱智叫什么名字[吐],13548540,小鳥遊六花゜,保密,10000,5
弹幕刷名字的是有什么毛病？真想都举报了,178964272,Soe17iag,男,10000,5
弹幕低龄化,108702384,我把牛皮纸撕碎,男,10000,5
弹幕刷啥名字呢！真没意思！我把刷名字的马推河里！,52362356,Stan7,保密,10000,5
太多垃圾弹幕了！,311576348,史莱姆大酱i,男,10000,5
"有人知道跳舞的人是谁吗，想了解一下，谢谢
[奸笑]",87836191,推荐看天降之物,男,10000,5
刷人名有猫饼？？？,4948923,临胸鱼,保密,10000,5
第一次有一个舞蹈让我有如此强烈的欲望去学(我不光膀子，事先说明[微笑][微笑],176835932,cheeeeeeeemmms,保密,10000,5
难道只有我觉得1:25队友入镜笑场吗？,27302936,茶杯不能煮咖啡,保密,10000,12
倒放也毫无违和感666666,1307153,筱筱愛吃芋頭,女,10000,8
我看了三遍才知道原来后面的是倒放[无语][微笑],35134736,我裂裂裂开了,男,10000,6
领舞是张国荣么，关注了,277685020,醉不程欢,保密,10000,6
首页通知书,85732390,土豆别心烦,保密,10000,6
[热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路],701919051,杰瑞的眼睛不是特别好,保密,10000,4
这是我冲的最难的一次,356129348,零七梦,保密,10000,4
为啥投自制阿,353434796,---XX---,保密,10000,4
内容,id,名称,性别,经验,点赞
要脸不，投自制，这tm是你跳的吗,174432576,肯德基-佬爷爷,保密,10000,4
这个不能投自制吧,319904451,我只是团空气,保密,10000,4
投自制？你是主C？,13571342,账号已注销,保密,5000,4
兄弟们举报这个啊，这个是投自制有收益的！！！！,92088993,-恋爱小行星-,女,10000,7
这男的是不是张国荣转世，卧槽,37287499,桃子味の益达,男,10000,5
啥情况，倒放都能投自制了？,111388607,不以物喜不以己悲才怪,保密,10000,5
https://ubc2.github.io/vid/archive/10198539.mp4,180895788,菲林日记_FilmDiary,保密,10000,5
up主吃相属实难看啊😅😅,524212078,bil_240819681,保密,10000,7
[热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路],1921473650,小圣圣HS,保密,10000,3
他董天学会了！！！！,607594636,黄昏失忆了,保密,10000,3
"[热词系列_仙人指路]
仙人指路
狗熊蹭树
物业敲门
黄磊送水
宴请八方
拉弓射雕
立定跳远
猴子上树
众神归位
世界名画",31936939,江郎才_,男,10000,3
兄弟们，问个问题，为啥那个模糊版的破亿了，我点进去却显示视频不见了[微笑],21848633,彡秋衫,男,10000,3
请问为什么隔壁1亿的视频我点开说视频不见了,24577011,sadozoe,女,10000,3
投自制？,477716019,邈邈s,保密,10000,3
".                         一￣￣﹀￣￣一
                      /                                 \
                    /        / ￣ ﹀ ￣丶         l 
                   |        /  ___     ___   \         |
                 丨      \   立  \ / 立     |      / 
                    `丶   l         |             |      |
                         \   |       L_            ] ╱
                               ╲_一一_ ╱|
                                |    ￣￣        |
                      / ￣￣  /                 ￣ ￣ ￣ 丶
                     |―――￣                                      |   
                 /丨 丨          |                   l                |
               /    l 〈             |                   \               Ⅰ
              |      \   /         〈  0                l              Ⅰ
             /      /                    ￣￣￣      丨           |
蹲累了吧 给大家放一段新宝岛",353281009,又名亚可_14681,男,10000,3
真聪明正放和反放就可以投自制了[吐],395014504,捏成你的形状的云,保密,10000,3
痛失网名[妙啊],473466655,--哐啊哐--,男,10000,3
为什么投自制,478026829,半雪穿板鞋,保密,10000,3
bgm哪里搞,450542100,剑客曹沫,保密,10000,3
因为加了一遍倒放就算自制了是么，学到了[微笑],450515438,男女对立得二氧化碳,男,10000,3
内容,id,名称,性别,经验,点赞
"虚假的舞蹈区：只要穿的够萌P得够白随便伸伸手和露露腿都有一群人喊小姐姐

真正的舞蹈区： 自信的眼神，严肃的表情，不偏不倚的身材，以及独特的舞步，强大的控制力，还有作为一个舞者不羁的灵魂",403272452,一块龙结晶,男,10000,3
弹幕刷人名的麻烦看看弹幕规则，真的很烦,85584853,芙洛-卡利俄珀,保密,10000,3
我跳新宝岛了，大家看一下，多多关注，谢谢了大家，谢谢up[2020],433991839,wds忻,男,10000,3
初来B站，这就是你们说的二次元宅舞吗？爱了爱了[吃瓜],401521135,Korosensei-,男,10000,3
弹幕憨憨好多，谁想看你们刷名字,7751405,-444十,保密,10000,3
谁有各种动作名称的目录？,108227171,强烈要求开放BGM下载,男,10000,3
投自制！,353342843,bili_12345613,保密,10000,3
@胡椒饼饼i 可以借用一下这一期视频吗？,517202259,一班有个zz,男,10000,3
？你就靠这个赚钱了？人家猛男舞加个新宝岛都没投自制,1403891072,NJShou,保密,10000,7
BV1Lq4y1z7ju,492971622,-你好同学_,保密,10000,2
yysy，还是还是这个版本带感[doge]，隔壁1亿的总感觉哪里怪怪的[doge],379657311,喵内OvO,男,10000,2
仿佛看到了黑帮摇[doge][doge],623321288,USP匕首,男,10000,2
人类早期返祖珍贵视频,423294891,摆烂时迁,保密,10000,2
真的很丝滑[藏狐],502263545,WX琑心,保密,10000,2
后半段这是倒放吗？,432569177,ZeroStanck,保密,10000,2
[热词系列_仙人指路],576624534,不太聪明の侦测器,保密,10000,2
点赞过1000，我上半身跳两只老虎，下半身跳极乐净土,476758716,星掩艳阳,女,10000,2
好魔性哈哈哈哈哈哈哈,1500603122,啊我饿了1,保密,10000,2
温故而知新[脱单doge],527527143,漫画页,保密,10000,2
我怎么感觉长得很像籽岷,1084529626,0芜-湖0,保密,10000,2
内容,id,名称,性别,经验,点赞
up主你的视频被盗了→BV1AM4y1M71p[脱单doge],640547321,杉斯和他的朋友,保密,10000,2
我想知道隔壁那个破一亿了，这个一千万还没破[doge],378088279,--芙宁娜-德-枫丹,保密,10000,2
[热词系列_仙人指路],381968427,batwalker,保密,10000,2
[热词系列_仙人指路],505405332,雷゙军,保密,10000,2
[热词系列_仙人指路],447465422,魅塔奈特,男,10000,2
[热词系列_仙人指路],505887951,麻衣几几,保密,10000,2
这也七百万了 不错[doge][支持],175360135,QQDoubleQ_Q,女,10000,2
兄弟们举报这个啊，他投的自制,92088993,-恋爱小行星-,女,10000,2
[热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路],385695500,luciaLUCIA49,男,10000,2
自制就有点,35867043,黑赛说书,保密,10000,2
[热词系列_仙人指路],651247444,理唐丁真,保密,10000,2
[热词系列_仙人指路],642991719,灰原さん,保密,10000,2
我也会跳[滑稽][滑稽],226400871,白金交响乐团,保密,10000,2
隔壁已经一亿了，这里多拉啊[doge],329536693,毛利兰俘虏灰原哀,保密,10000,2
[热词系列_仙人指路],158000943,韦章,男,10000,2
转载的那个视频数据好厉害？一！！！播放量近亿，点赞三百多万，硬币一百多万，收藏两百多万，转发一百多万，怎么回事？！原版怎么会不如转载的？！,516323496,菲尔莱德,保密,10000,2
9000万那个我怎么看不了,229686062,鸡蛋学府,男,10000,2
这才是B站宅舞区该有的样子[吃瓜][吃瓜][吃瓜],91420103,种花家的白煊孑绪,男,10000,2
自从有人说这是黄磊老师早期作品，回不去了[doge],22128186,bili_22128186,男,10000,2
如果你不仔细观察的话就不会发现这居然是倒放的,1113832837,路过的火花人偶批发商,保密,10000,2
内容,id,名称,性别,经验,点赞
说实话那男的挺帅的,389438927,左眼住着恶魔,保密,10000,2
有没有人知道完整的猛男十三式名字啊 求,483836104,李云龙的意大利炮---,保密,10000,2
黄 磊 早 期 视 频,404450967,新会-拾光,保密,10000,2
现在我的电脑动态屏保就这个[吃瓜][吃瓜][吃瓜],177398174,旭子啊旭子,男,10000,2
别的先不说，他能一直保持这严肃的表情就很强……[笑哭]反正我是做不到……,38329300,始丶源,男,10000,2
其实c位挺帅的,45889531,林鸣蝉,保密,10000,2
高  等  数  学[妙啊],500523817,重伤倒地的芦苇,保密,10000,2
籽岷早期视频流露出来了[妙啊],35608685,落墨星辰,男,10000,2
投自制？,174313913,电脑配件www,保密,10000,2
大家不要刷名字，以前大家都强烈保护自己的隐私，为什么现在都拿自己名字到处乱放呢[疑惑],162252879,blengbleng,保密,10000,2
黄磊早期作品[滑稽][doge][doge][doge],457817902,李某君lmj,男,10000,2
SS7赛季手册.....,297362499,Le4der,男,10000,2
看了吕布天魔缭乱的动作前来考古[OK],115585740,未衬lxp,男,10000,2
这些人都有谁？,412189331,死水冇死,保密,10000,2
"●    私人信息
 
弹幕是公众场所而非私人场所，请不要发送任何个人信息。包括但不限于表白个人、留下自己姓名、留下自己和他人联系方式等。
 
例：「李*到此一游~」「我手机号188****」",3435656,鸡饭er,保密,10000,2
兄弟们，跟着节奏点镜像，真的有被爽到,18279440,戴牙套戴一天,男,10000,2
过一段时间来丰富一些屏蔽列表,564588,窃个板马,保密,10000,2
[小电视_差评]恕我直言，刷名字的都是弱智,13548540,小鳥遊六花゜,保密,10000,2
"太激动了，看到偶像
我现在满脑子都是[doge][doge][doge]
六芒星阵  天人之姿  众神归位
上下打点  荷官发牌  仙人指路
狗熊蹭树  宴请八方  战术撩发
故技重施  一睹芳容  梅开二度
光翼展开  物业敲门  上下为男",53008303,吹雪不能白上,男,10000,2
猛男小鬼聚集地,448990693,穷哥们小森,男,10000,2
内容,id,名称,性别,经验,点赞
一直摁镜像反转再看，你们会感谢我的[doge][doge],365246124,放了个屁的柴犬,保密,10000,2
弹幕刷名字的，你馬炸了,33691488,来-杯拿铁,保密,10000,2
刷人名的你们是猪吗,15245290,可爱的蓝色颗粒,保密,10000,2
你们难道没看到后面的小姐姐嘛，她也跳的好喜感噢,43797277,MoeのYuki,女,10000,2
弹幕素质属实低，发名字的真的无语,9115562,机械君,保密,10000,2
弹幕礼仪是让人在弹幕上刷名字的吗，弹幕全部都是xxx 别看了，不是一个两个，是整个弹幕，大弹幕这刷xxx别看了，b站是真的低龄化了，弹幕礼仪问题还是太简单,252027972,大力敢敢,保密,10000,2
黄磊老师你怎么了[吃瓜],25947196,赵晓旃,男,10000,2
黄磊老师？？？？,35557031,小薛小薛勤奋好学,男,10000,2
刷人名就是霹雳霹雳的传统异能吗 真实有够好笑呢^^,89860502,格劳克斯Official,男,10000,2
原来当年看的最多的是这版[笑哭],335982537,一个出现过的路人,保密,10000,2
麻烦举报一下刷人名弹幕吧，真的很影响观感,23039095,奈仓仓仓,女,10000,2
我是刚来b站的小萌新，这就是二次元吗？爱了爱了❤️❤️,24067141,CcTt川,男,10000,2
视频是好视频，但高级弹幕真的恶心，观看体验极差,290900543,睡大觉技术有限公司,保密,10000,2
啊啊啊有毒啊！你不要过来啊！我的眼睛😂😂😂,31100274,颜研狗Go,女,10000,2
音频没对上，这也能投自制[无语],177540950,仿生旺会梦到电子渊吗,保密,10000,2
我想学这个,325818171,老蒙医乌仁吉,男,10000,2
看了半天还是这个带劲 [抠鼻]倒放接得太好半天没看出来[笑哭][笑哭][笑哭],351640574,DNF-活捉使徒,男,10000,2
up要五年了怎么一万粉都没,1770672245,李陈俊,男,10000,2
"请选择你的英雄
前 后 律 动 
左 右 互 搏 
轻 扣 柴 扉 
上 下 打 点 
仙 人 指 路
狗 熊 蹭 树 
反 击 风 暴 
一 睹 芳 容
故 技 重 施
再 睹 芳 容 
光 翼 展 开
鲤 鱼 打 挺 
三 顾 茅 庐",142617474,今天智减了吗,男,10000,2
预计会被鬼畜，先占个楼,289840857,迂恒屹_明,保密,10000,2
内容,id,名称,性别,经验,点赞
2022再来重温经典[doge][妙啊],37648355,在寻找向日葵武士,女,10000,2
建议举报,175581325,nightmarewzj,保密,10000,4
举报举报这个怎么投自制？,336569688,上课不许玩手机,男,10000,3
这是原创？搞笑,437528440,小二今天吃啥啊,保密,10000,3
自制啊。。？,353183417,小拜喵喵喵,男,10000,4
为啥要投自制，离谱[辣眼睛][辣眼睛][辣眼睛]建议举报,242699918,空降larry大军,保密,10000,3
怎么说，本来还觉得蛮有意思，看到投自制还跟人理直气壮对线，我只能说恶心的一批[翻白眼],372607446,拖延症TNLCIIb期,保密,10000,1
@笑不煙  给我复习！[热词系列_再来亿遍],357968671,秋意薇凉落芙成霜,保密,10000,1
摄政王互关,386852645,塔博里茨基摄政王,保密,10000,1
我用翻书动画还原新宝岛，快来看看吧[doge],382244812,海鸥ava拉面,男,10000,1
https://www.bilibili.com/video/BV1YQ4y1q7kb?share_source=copy_web,448576833,没有肌肉的金轮,男,10000,1
主C就是牛逼。[doge][doge][doge],479982403,乾巧爷皮套,保密,10000,1
水印怎么那么高清？,1659727443,账号已注销,保密,5000,1
经典咏流传，猛男永远不会凉,258560609,岸边--露伴,保密,10000,1
不是原版，不精髓,348656778,我想吃欧茫果,保密,10000,1
这真是以前的黄磊吗？太像了,446246113,一壶开水__,男,10000,1
跳这个能减肥吗[doge],1301100042,社恐尴尬患者,保密,10000,1
超性感热舞,1070224504,组长是个屑,男,10000,1
BV1YQ4y1k7MT   我也跳了[辣眼睛],526838554,爱唱歌的小男孩呀,男,10000,1
"黄磊：想不到吧我今天不做饭了我跳段舞给大家看
[doge]",1056581653,1ZXF0,保密,10000,1
内容,id,名称,性别,经验,点赞
这比国内某些男团都跳的整齐，还比某些男团跳的好[藏狐],661416186,九月十七的梨花,女,10000,1
三连成功,428478302,Piotohui,保密,10000,1
[热词系列_仙人指路][热词系列_仙人指路],494037738,正义海神唐三,男,10000,1
永远看不腻呀！,1092716043,星球的天空,保密,10000,1
nb,363132125,病名き为爱,男,10000,1
小鬼的精分舞是不是借鉴这里的呀,435547809,艸-_-_-,保密,10000,1
人类迷惑行为之最,52982712,小镇秋色,男,10000,1
没有模糊感的有灵魂（doge）,1174175718,Bren大帅哥,保密,10000,1
这不是我认识的黄老师,509550213,脑袋瓜克疼,保密,10000,1
我的视线竟无法从他身上移开,261467471,一世王爵,保密,10000,1
[热词系列_仙人指路],499127393,可莂,保密,10000,1
这怎么这么像张大仙,1149349824,IVSTINIANVS,保密,10000,1
我想知道新宝岛的视频在哪下载，有没有大佬知道哈,19489570,秀面鬼才,男,10000,1
"【置顶】对不起对不起对不起和视频内容无关
希望您能重视并转发
开团冲美国德特里克堡生物实验室
链接：→https://b23.tv/KLXZ8s【转发】
如果打扰到大家我非常抱歉，但这真的是国家级别的重要的事 而且被雪藏还没多少人传播  谢大家能重视起",349930132,壹拾柒_,女,10000,1
2021.7.23签到~,2896770,莫莫kinghan,男,10000,1
@呆毛猛一咲大力,2039280391,星染浅墨,男,10000,1
为了学习新宝岛，我认为我需要先练习身体的柔韧性，然后我开始了练习瑜伽的日子，十年之内练成新宝岛，这辈子总得学只舞,29363087,路人蔷薇,保密,10000,1
僧敲月下门[doge],499608899,sharkspeard,保密,10000,1
BV1AM4y1M71p,32914252,锁在箱子里的猫,保密,10000,1
[热词系列_仙人指路],109905233,洛凌的梦,保密,10000,1
内容,id,名称,性别,经验,点赞
转载投自制？？？？？？,2620928,脑瓜瓜空空,保密,10000,1
今天我们将学习到仙人指路，上下打点，荷官在线发牌，大鹏展翅，物管敲门，鲤鱼打挺及龙卷风摧毁停车场的具体战术动作[吃瓜],3620624,きた-北,男,10000,1
[热词系列_仙人指路],381598265,符以卿玄,女,10000,1
每日一遍,372284272,xxx菜徐,男,10000,1
[热词系列_仙人指路],1971953791,某喵是只音游喵,男,10000,1
看了眼进度条，诶？居然有加长版？up主可以啊！！乂！原来是倒放啊，，，切，，，乂？？怎么看着还是这么带感？不赖不赖！！我看过瘾了！！！,25603845,晓飞儿,保密,10000,1
？没有腋毛,475755177,boonon_615,保密,10000,1
[热词系列_仙人指路],351765984,名字懒得想就不写了,保密,10000,1
[热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路],13195052,木九kikuン,保密,10000,1
别装了，森碟,383121657,請输入新呢称,保密,10000,1
进度条好评,1203305718,XmasHatKitty,男,10000,1
磊哥多人运动吗,587873428,天行九歌ぃ,保密,10000,1
草BV1U64y1X7rE,18687721,广泽有山,男,10000,1
[热词系列_仙人指路],386087986,终晓不能静_,男,10000,1
[热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路],499544226,飚沫,保密,10000,1
[热词系列_仙人指路],645256536,K1ngSea,保密,10000,1
[热词系列_仙人指路],504664452,食髓知味了无生趣_,保密,10000,1
我猪肉佬也有一颗舞蹈的心[滑稽],14440442,Okfab,男,10000,1
[热词系列_仙人指路],429982176,想去看海zz,保密,10000,1
[热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路],303269730,林雨航,保密,10000,1
内容,id,名称,性别,经验,点赞
[热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路][热词系列_仙人指路],332328062,耙大星,男,10000,1
